Scaffold	start_pos	end_pos	intergenic_length	upstream_gene	downstream_gene
Super-Scaffold_100015	8535893	8540608	4715	g_21577	g_44684
Super-Scaffold_100015	8544706	8550269	5563	g_44684	g_21578
Super-Scaffold_100015	8568455	8570651	2196	g_21578	g_21579
Super-Scaffold_100015	8596124	8604711	8587	g_21579	g_21580
Super-Scaffold_100015	8615838	8629703	13865	g_21580	g_21581
Super-Scaffold_100015	8629981	8650692	20711	g_21581	g_21582
Super-Scaffold_100015	8650970	8671189	20219	g_21582	g_21583
Super-Scaffold_100015	8674771	8685771	11000	g_21583	g_38163
Super-Scaffold_100015	8686736	8704612	17876	g_21584	g_21585
Super-Scaffold_100015	8716707	8744876	28169	g_21585	g_21587
Super-Scaffold_100015	8756567	8761107	4540	g_21587	g_21588
Super-Scaffold_100015	8761613	8767959	6346	g_21588	g_21589
Super-Scaffold_100015	8782555	8786899	4344	g_21589	g_21590
Super-Scaffold_100015	8801256	8870604	69348	g_21590	g_21591
Super-Scaffold_100015	8872523	9157801	285278	g_21591	g_21595
Super-Scaffold_100015	9158370	9171160	12790	g_21595	g_21596
Super-Scaffold_100015	9182784	9193967	11183	g_21596	g_44685
Super-Scaffold_100015	9197469	9214379	16910	g_44685	g_21597
Super-Scaffold_100015	9220193	9228064	7871	g_21597	g_21598
Super-Scaffold_100015	9233388	9235050	1662	g_38166	g_21599
Super-Scaffold_100015	9238633	9240120	1487	g_21599	g_21600
Super-Scaffold_100015	9248634	9249704	1070	g_21600	g_21601
Super-Scaffold_100015	9254488	9257128	2640	g_21601	g_21602
Super-Scaffold_100015	9261942	9270231	8289	g_21602	g_21603
Super-Scaffold_100015	9270585	9279425	8840	g_21603	g_44686
Super-Scaffold_100015	9287931	9289394	1463	g_44686	g_21604
Super-Scaffold_100015	9305661	9310598	4937	g_21604	g_21605
Super-Scaffold_100015	9390087	9503003	112916	g_21605	g_21606
Super-Scaffold_100015	9504925	9508835	3910	g_21606	g_21607
Super-Scaffold_100015	9542582	9546103	3521	g_21607	g_21608
Super-Scaffold_100015	9546681	9554068	7387	g_21608	g_21609
Super-Scaffold_100015	9564125	9609564	45439	g_21609	g_21610
Super-Scaffold_100015	9612074	9675038	62964	g_21610	g_21612
Super-Scaffold_100015	9675298	9677463	2165	g_21612	g_21613
Super-Scaffold_100015	9690776	9692378	1602	g_21613	g_21614
Super-Scaffold_100015	9711965	9714145	2180	g_21614	g_44687
Super-Scaffold_100015	9720506	9727012	6506	g_44687	g_21615
Super-Scaffold_100015	9740611	9746258	5647	g_21615	g_44688
Super-Scaffold_100015	9750900	9783387	32487	g_44688	g_21617
Super-Scaffold_100015	9805846	9817627	11781	g_21617	g_21618
Super-Scaffold_100015	9817941	9899841	81900	g_21618	g_21621
Super-Scaffold_100015	9905916	9909860	3944	g_21621	g_44689
Super-Scaffold_100015	9934002	9941334	7332	g_44689	g_21622
Super-Scaffold_100015	9943259	9943984	725	g_21622	g_21623
Super-Scaffold_100015	9950415	9951687	1272	g_21623	g_21624
Super-Scaffold_100015	9959529	9960326	797	g_21624	g_21625
Super-Scaffold_100015	9978450	9980001	1551	g_21625	g_44690
Super-Scaffold_100015	9986356	10006116	19760	g_44690	g_21626
Super-Scaffold_100015	10024835	10025965	1130	g_21626	g_21627
Super-Scaffold_100015	10033728	10035446	1718	g_21627	g_21628
Super-Scaffold_100015	10037943	10041720	3777	g_21628	g_21629
Super-Scaffold_100015	10050284	10055971	5687	g_21629	g_21630
Super-Scaffold_100015	10061901	10063873	1972	g_21630	g_21631
Super-Scaffold_100015	10065651	10083983	18332	g_21631	g_21632
Super-Scaffold_100015	10085811	10092524	6713	g_21632	g_21633
Super-Scaffold_100015	10094003	10098741	4738	g_21633	g_38171
Super-Scaffold_100015	10098974	10182227	83253	g_38171	g_21635
Super-Scaffold_100015	10185084	10200807	15723	g_21635	g_21636
Super-Scaffold_100015	10214097	10242077	27980	g_21636	g_21637
Super-Scaffold_100015	10244186	10246097	1911	g_21637	g_21638
Super-Scaffold_100015	10246366	10275654	29288	g_21638	g_21640
Super-Scaffold_100015	10286621	10304415	17794	g_21640	g_21641
Super-Scaffold_100015	10309642	10314976	5334	g_21641	g_21642
Super-Scaffold_100015	10328796	10333417	4621	g_21642	g_21643
Super-Scaffold_100015	10347556	10402348	54792	g_21643	g_21646
Super-Scaffold_100015	10403339	10404440	1101	g_21646	g_44691
Super-Scaffold_100015	10407469	10408676	1207	g_44691	g_21647
Super-Scaffold_100015	10419900	10421868	1968	g_21647	g_21648
Super-Scaffold_100015	10422071	10491430	69359	g_21648	g_21649
Super-Scaffold_100015	10498581	10514048	15467	g_21649	g_44692
Super-Scaffold_100015	10523124	10546757	23633	g_44692	g_21651
Super-Scaffold_100015	10549140	10549349	209	g_21651	g_21652
Super-Scaffold_100015	10550635	10570956	20321	g_21652	g_21653
Super-Scaffold_100015	10571216	10573465	2249	g_21653	g_21654
Super-Scaffold_100015	10574634	10633551	58917	g_21654	g_21657
Super-Scaffold_100015	10633766	10646532	12766	g_21657	g_21658
Super-Scaffold_100015	10656458	10658620	2162	g_21658	g_44693
Super-Scaffold_100015	10659363	10671874	12511	g_44693	g_21660
Super-Scaffold_100015	10672260	10674994	2734	g_21660	g_21661
Super-Scaffold_100015	10675230	10714774	39544	g_21661	g_21663
Super-Scaffold_100015	10715016	10725342	10326	g_21663	g_21664
Super-Scaffold_100015	10741897	10752073	10176	g_21664	g_21665
Super-Scaffold_100015	10761870	10789773	27903	g_21665	g_21666
Super-Scaffold_100015	10790051	10802770	12719	g_21666	g_21667
Super-Scaffold_100015	10802994	10811221	8227	g_21667	g_21668
Super-Scaffold_100015	10816419	10834325	17906	g_21668	g_21670
Super-Scaffold_100015	10836831	10846603	9772	g_21670	g_44694
Super-Scaffold_100015	10847793	10849626	1833	g_44694	g_21671
Super-Scaffold_100015	10852669	10855225	2556	g_21671	g_21672
Super-Scaffold_100015	10861053	10866109	5056	g_21672	g_21673
Super-Scaffold_100015	10880409	10896201	15792	g_21673	g_21674
Super-Scaffold_100015	10897790	10914756	16966	g_21674	g_21676
Super-Scaffold_100015	10915517	10925436	9919	g_21676	g_44695
Super-Scaffold_100015	10952635	10957465	4830	g_44695	g_21677
Super-Scaffold_100015	10994755	11011071	16316	g_21677	g_38180
Super-Scaffold_100015	11011280	11042913	31633	g_38180	g_21678
Super-Scaffold_100015	11067254	11074838	7584	g_21678	g_21679
Super-Scaffold_100015	11117759	11120686	2927	g_21679	g_21680
Super-Scaffold_100015	11140125	11143469	3344	g_21680	g_21681
Super-Scaffold_100015	11155026	11173689	18663	g_21681	g_21682
Super-Scaffold_100015	11174800	11174968	168	g_21682	g_21683
Super-Scaffold_100015	11193355	11193599	244	g_21683	g_21684
Super-Scaffold_100015	11197478	11198690	1212	g_21684	g_21685
Super-Scaffold_100015	11200306	11250201	49895	g_21685	g_21686
Super-Scaffold_100015	11256132	11257765	1633	g_21686	g_21687
Super-Scaffold_100015	11258154	11263464	5310	g_21687	g_21688
Super-Scaffold_100015	11281130	11284422	3292	g_21688	g_21689
Super-Scaffold_100015	11290130	11291063	933	g_21689	g_21690
Super-Scaffold_100015	11294773	11308716	13943	g_21690	g_38182
Super-Scaffold_100015	11308946	11310134	1188	g_38182	g_21691
Super-Scaffold_100015	11314922	11330156	15234	g_21691	g_21692
Super-Scaffold_100015	11330443	11332938	2495	g_21692	g_44696
Super-Scaffold_100015	11333198	11336512	3314	g_44696	g_21693
Super-Scaffold_100015	11341599	11414482	72883	g_21693	g_21694
Super-Scaffold_100015	11415678	11441148	25470	g_21694	g_21696
Super-Scaffold_100015	11441375	11460420	19045	g_21696	g_21697
Super-Scaffold_100015	11464566	11660911	196345	g_21697	g_21698
Super-Scaffold_100015	11661219	11661305	86	g_21698	g_21699
Super-Scaffold_100015	11661637	11661670	33	g_21699	g_21700
Super-Scaffold_100015	11662173	11662218	45	g_21700	g_44697
Super-Scaffold_100015	11662667	11663399	732	g_44697	g_21701
Super-Scaffold_100015	11663602	11699061	35459	g_21701	g_21702
Super-Scaffold_100015	11703306	11722208	18902	g_21702	g_21703
Super-Scaffold_100015	11726656	11732733	6077	g_21703	g_21704
Super-Scaffold_100015	11741357	11794328	52971	g_21704	g_21706
Super-Scaffold_100015	11795255	11799545	4290	g_21706	g_21707
Super-Scaffold_100015	11806948	11809436	2488	g_21707	g_21708
Super-Scaffold_100015	11813595	11814653	1058	g_21708	g_21709
Super-Scaffold_100015	11817782	11819170	1388	g_21709	g_21710
Super-Scaffold_100015	11821666	11822887	1221	g_21710	g_21711
Super-Scaffold_100015	11825760	11834024	8264	g_21711	g_21712
Super-Scaffold_100015	11838609	11854561	15952	g_21712	g_21714
Super-Scaffold_100015	11857519	11859425	1906	g_21714	g_21715
Super-Scaffold_100015	11863065	11866738	3673	g_21715	g_44698
Super-Scaffold_100015	11870139	11872864	2725	g_44698	g_21716
Super-Scaffold_100015	11881663	11883206	1543	g_21716	g_21717
Super-Scaffold_100015	11885964	11911598	25634	g_21717	g_21719
Super-Scaffold_100015	11911828	11961731	49903	g_21719	g_21721
Super-Scaffold_100015	11963779	12064150	100371	g_21721	g_21723
Super-Scaffold_100015	12064362	12115251	50889	g_21723	g_21724
Super-Scaffold_100015	12115454	12359021	243567	g_21724	g_21733
Super-Scaffold_100015	12368234	12403823	35589	g_21733	g_21735
Super-Scaffold_100015	12405685	12409751	4066	g_21735	g_21736
Super-Scaffold_100015	12420395	12483934	63539	g_21736	g_21742
Super-Scaffold_100015	12484242	12535458	51216	g_21742	g_38196
Super-Scaffold_100015	12535763	12537716	1953	g_38196	g_21744
Super-Scaffold_100015	12541374	12544289	2915	g_21744	g_21745
Super-Scaffold_100015	12546510	12547938	1428	g_21745	g_21746
Super-Scaffold_100015	12552905	12555143	2238	g_21746	g_44699
Super-Scaffold_100015	12557076	12559051	1975	g_44699	g_21747
Super-Scaffold_100015	12561641	12563937	2296	g_21747	g_21748
Super-Scaffold_100015	12574547	12601490	26943	g_21748	g_21749
Super-Scaffold_100015	12602605	12604596	1991	g_21749	g_21750
Super-Scaffold_100015	12608700	12608979	279	g_21750	g_21751
Super-Scaffold_100015	12611121	12617908	6787	g_21751	g_44700
Super-Scaffold_100015	12622587	12626893	4306	g_44700	g_44701
Super-Scaffold_100015	12631512	12637387	5875	g_44701	g_21752
Super-Scaffold_100015	12644236	12647874	3638	g_21752	g_21753
Super-Scaffold_100015	12649389	12746592	97203	g_21753	g_21755
Super-Scaffold_100015	12746792	12757273	10481	g_21755	g_21756
Super-Scaffold_100015	12757485	12824600	67115	g_21756	g_21758
Super-Scaffold_100015	12827076	12836278	9202	g_21758	g_21759
Super-Scaffold_100015	12847733	12851854	4121	g_21759	g_21760
Super-Scaffold_100015	12855907	12856101	194	g_21760	g_44702
Super-Scaffold_100015	12859746	12863434	3688	g_44702	g_21761
Super-Scaffold_100015	12868117	12884128	16011	g_21761	g_38200
Super-Scaffold_100015	12884358	12884567	209	g_38200	g_21762
Super-Scaffold_100015	12886126	12887855	1729	g_21762	g_21763
Super-Scaffold_100015	12893507	12897030	3523	g_21763	g_21764
Super-Scaffold_100015	12897501	12899896	2395	g_21764	g_21765
Super-Scaffold_100015	12914470	12917963	3493	g_21765	g_44703
Super-Scaffold_100015	12938547	12969446	30899	g_44703	g_21767
Super-Scaffold_100015	12972622	12974136	1514	g_21767	g_44704
Super-Scaffold_100015	12976047	12976937	890	g_44704	g_21768
Super-Scaffold_100015	12982563	12987008	4445	g_21768	g_44705
Super-Scaffold_100015	12991368	12993713	2345	g_44705	g_21769
Super-Scaffold_100015	13024055	13032962	8907	g_21769	g_21770
Super-Scaffold_100015	13047199	13063622	16423	g_21770	g_21771
Super-Scaffold_100015	13064271	13072283	8012	g_21771	g_21772
Super-Scaffold_100015	13082862	13091266	8404	g_21772	g_21773
Super-Scaffold_100015	13113435	13123248	9813	g_21773	g_21774
Super-Scaffold_100015	13137657	13158577	20920	g_21774	g_21775
Super-Scaffold_100015	13158894	13182078	23184	g_21775	g_21777
Super-Scaffold_100015	13182284	13191594	9310	g_21777	g_21778
Super-Scaffold_100015	13195352	13199205	3853	g_21778	g_21779
Super-Scaffold_100015	13213764	13217958	4194	g_21779	g_21780
Super-Scaffold_100015	13222067	13227321	5254	g_21780	g_21781
Super-Scaffold_100015	13228785	13234154	5369	g_21781	g_21782
Super-Scaffold_100015	13236227	13243569	7342	g_21782	g_21783
Super-Scaffold_100015	13255143	13259520	4377	g_21783	g_21784
Super-Scaffold_100015	13265317	13280055	14738	g_21784	g_21785
Super-Scaffold_100015	13283248	13287639	4391	g_21785	g_21786
Super-Scaffold_100015	13289309	13315150	25841	g_21786	g_21788
Super-Scaffold_100015	13315488	13328842	13354	g_21788	g_21789
Super-Scaffold_100015	13343546	13345915	2369	g_21789	g_21790
Super-Scaffold_100015	13348753	13350136	1383	g_21790	g_21791
Super-Scaffold_100015	13353818	13357311	3493	g_21791	g_21792
Super-Scaffold_100015	13364230	13367576	3346	g_21792	g_21793
Super-Scaffold_100015	13396837	13399126	2289	g_21793	g_21794
Super-Scaffold_100015	13403222	13406607	3385	g_21794	g_21795
Super-Scaffold_100015	13413996	13417661	3665	g_21795	g_21796
Super-Scaffold_100015	13431732	13506008	74276	g_21796	g_21799
Super-Scaffold_100015	13515164	13517987	2823	g_21799	g_21800
Super-Scaffold_100015	13527864	13530441	2577	g_21800	g_21801
Super-Scaffold_100015	13537971	13541897	3926	g_21801	g_21802
Super-Scaffold_100015	13544626	13556774	12148	g_21802	g_21803
Super-Scaffold_100015	13557271	13560517	3246	g_21803	g_21804
Super-Scaffold_100015	13561558	13636062	74504	g_21804	g_21805
Super-Scaffold_100015	13656401	13686335	29934	g_21805	g_21806
Super-Scaffold_100015	13687174	13714867	27693	g_21806	g_21807
Super-Scaffold_100015	13726550	13753132	26582	g_21807	g_21808
Super-Scaffold_100015	13761428	13773602	12174	g_21808	g_21809
Super-Scaffold_100015	13790459	13808289	17830	g_21809	g_21810
Super-Scaffold_100015	13827558	13833868	6310	g_21810	g_21811
Super-Scaffold_100015	13839979	13841630	1651	g_21811	g_44706
Super-Scaffold_100015	13848634	13856395	7761	g_44706	g_21812
Super-Scaffold_100015	13861309	13880604	19295	g_21812	g_21813
Super-Scaffold_100015	13882021	13885677	3656	g_21813	g_21814
Super-Scaffold_100015	13887907	13895792	7885	g_21814	g_21816
Super-Scaffold_100015	13901877	13905036	3159	g_21816	g_21817
Super-Scaffold_100015	13917326	13947193	29867	g_21817	g_21819
Super-Scaffold_100015	13967761	13975394	7633	g_21819	g_21820
Super-Scaffold_100015	13979781	13979885	104	g_21820	g_44707
Super-Scaffold_100015	13981246	13982127	881	g_44707	g_21821
Super-Scaffold_100015	13984955	13986139	1184	g_21821	g_21822
Super-Scaffold_100015	13989627	13993202	3575	g_21822	g_21823
Super-Scaffold_100015	13995449	13998395	2946	g_21823	g_21824
Super-Scaffold_100015	14012030	14018375	6345	g_21824	g_38204
Super-Scaffold_100015	14022256	14081217	58961	g_38204	g_38205
Super-Scaffold_100015	14081429	14088474	7045	g_38205	g_21828
Super-Scaffold_100015	14088818	14097746	8928	g_21828	g_21829
Super-Scaffold_100015	14112041	14118240	6199	g_21829	g_21830
Super-Scaffold_100015	14124763	14129766	5003	g_21830	g_21831
Super-Scaffold_100015	14140045	14142237	2192	g_21831	g_44708
Super-Scaffold_100015	14161641	14168209	6568	g_44708	g_21832
Super-Scaffold_100015	14169636	14171852	2216	g_21832	g_21833
Super-Scaffold_100015	14174407	14175078	671	g_21833	g_21834
Super-Scaffold_100015	14178251	14180974	2723	g_21834	g_21835
Super-Scaffold_100015	14188728	14202494	13766	g_21835	g_21836
Super-Scaffold_100015	14202745	14283721	80976	g_21836	g_21838
Super-Scaffold_100015	14283924	14363038	79114	g_21838	g_21841
Super-Scaffold_100015	14365842	14370476	4634	g_21841	g_21842
Super-Scaffold_100015	14381360	14387559	6199	g_21842	g_21843
Super-Scaffold_100015	14394394	14404316	9922	g_21843	g_21845
Super-Scaffold_100015	14404783	14407095	2312	g_21845	g_21846
Super-Scaffold_100015	14416243	14418636	2393	g_21846	g_21847
Super-Scaffold_100015	14428674	14431502	2828	g_21847	g_21848
Super-Scaffold_100015	14434594	14441160	6566	g_21848	g_21849
Super-Scaffold_100015	14441486	14442350	864	g_21849	g_21850
Super-Scaffold_100015	14450300	14453623	3323	g_21850	g_21851
Super-Scaffold_100015	14460157	14464545	4388	g_21851	g_21852
Super-Scaffold_100015	14467509	14469131	1622	g_21852	g_21853
Super-Scaffold_100015	14471528	14473842	2314	g_21853	g_44709
Super-Scaffold_100015	14479535	14480955	1420	g_44709	g_21854
Super-Scaffold_100015	14490550	14492640	2090	g_21854	g_21855
Super-Scaffold_100015	14492923	14516164	23241	g_38214	g_21856
Super-Scaffold_100015	14518239	14522383	4144	g_21856	g_21857
Super-Scaffold_100015	14525376	14545348	19972	g_21857	g_21859
Super-Scaffold_100015	14547257	14556698	9441	g_21859	g_21860
Super-Scaffold_100015	14576997	14580024	3027	g_21860	g_21861
Super-Scaffold_100015	14589908	14592131	2223	g_21861	g_21862
Super-Scaffold_100015	14603619	14605467	1848	g_21862	g_44710
Super-Scaffold_100015	14610286	14612225	1939	g_44710	g_21863
Super-Scaffold_100015	14638532	14638733	201	g_21863	g_21864
Super-Scaffold_100015	14639536	14642035	2499	g_21864	g_21865
Super-Scaffold_100015	14651923	14654832	2909	g_21865	g_21866
Super-Scaffold_100015	14661791	14683769	21978	g_21866	g_21867
Super-Scaffold_100015	14688070	14691409	3339	g_21867	g_44711
Super-Scaffold_100015	14705039	14732166	27127	g_44711	g_21868
Super-Scaffold_100015	14736744	14780854	44110	g_21868	g_21869
Super-Scaffold_100015	14785560	14794457	8897	g_21869	g_21870
Super-Scaffold_100015	14796041	14800457	4416	g_21870	g_21871
Super-Scaffold_100015	14801283	14801481	198	g_21871	g_21872
Super-Scaffold_100015	14807128	14808894	1766	g_21872	g_44712
Super-Scaffold_100015	14812426	14813276	850	g_44712	g_44713
Super-Scaffold_100015	14817522	14818834	1312	g_44713	g_44714
Super-Scaffold_100015	14821311	14822575	1264	g_44714	g_21873
Super-Scaffold_100015	14823045	14824383	1338	g_21873	g_44715
Super-Scaffold_100015	14828903	14834864	5961	g_44715	g_21874
Super-Scaffold_100015	14836057	14842581	6524	g_21874	g_21875
Super-Scaffold_100015	14842907	14855310	12403	g_21875	g_21876
Super-Scaffold_100015	14856502	14857868	1366	g_21876	g_21877
Super-Scaffold_100015	14860280	14862264	1984	g_21877	g_21878
Super-Scaffold_100015	14872005	14872957	952	g_21878	g_21879
Super-Scaffold_100015	14877290	14883296	6006	g_21879	g_21880
Super-Scaffold_100015	14887706	14890841	3135	g_21880	g_21881
Super-Scaffold_100015	14896721	14901487	4766	g_21881	g_21882
Super-Scaffold_100015	14904055	14936743	32688	g_21882	g_21883
Super-Scaffold_100015	14940143	14942248	2105	g_21883	g_21884
Super-Scaffold_100015	14949934	14951809	1875	g_21884	g_21885
Super-Scaffold_100015	14953336	14958679	5343	g_21885	g_21886
Super-Scaffold_100015	14959486	14964123	4637	g_21886	g_21887
Super-Scaffold_100015	14966398	14974368	7970	g_21887	g_21888
Super-Scaffold_100015	14975723	14978767	3044	g_21888	g_21889
Super-Scaffold_100015	14989521	15001775	12254	g_21889	g_21890
Super-Scaffold_100015	15012380	15019418	7038	g_21890	g_21891
Super-Scaffold_100015	15027796	15034690	6894	g_21891	g_21892
Super-Scaffold_100015	15036273	15037913	1640	g_21892	g_21893
Super-Scaffold_100015	15043617	15043743	126	g_21893	g_21894
Super-Scaffold_100015	15054693	15058954	4261	g_21894	g_21895
Super-Scaffold_100015	15068327	15072070	3743	g_21895	g_21896
Super-Scaffold_100015	15072387	15075556	3169	g_21896	g_21897
Super-Scaffold_100015	15083033	15085808	2775	g_21897	g_44716
Super-Scaffold_100015	15087810	15090416	2606	g_44716	g_21898
Super-Scaffold_100015	15095193	15099765	4572	g_21898	g_44717
Super-Scaffold_100015	15125907	15240208	114301	g_44717	g_21899
Super-Scaffold_100015	15245508	15279783	34275	g_21899	g_21900
Super-Scaffold_100015	15289214	15300972	11758	g_21900	g_21901
Super-Scaffold_100015	15312652	15312760	108	g_21901	g_38219
Super-Scaffold_100015	15312963	15321159	8196	g_38219	g_21902
Super-Scaffold_100015	15328697	15331046	2349	g_21902	g_21903
Super-Scaffold_100015	15347752	15357121	9369	g_21903	g_21904
Super-Scaffold_100015	15368983	15371888	2905	g_21904	g_21905
Super-Scaffold_100015	15401024	15404267	3243	g_21905	g_21906
Super-Scaffold_100015	15421383	15421871	488	g_21906	g_44718
Super-Scaffold_100015	15445044	15483270	38226	g_44718	g_21908
Super-Scaffold_100015	15487851	15489622	1771	g_21908	g_21909
Super-Scaffold_100015	15498541	15501316	2775	g_21909	g_21910
Super-Scaffold_100015	15502663	15507835	5172	g_21910	g_21911
Super-Scaffold_100015	15526472	15568937	42465	g_21911	g_21913
Super-Scaffold_100015	15592419	15634541	42122	g_21913	g_21914
Super-Scaffold_100015	15637850	15648113	10263	g_21914	g_44719
Super-Scaffold_100015	15651114	15655666	4552	g_44719	g_44720
Super-Scaffold_100015	15663688	15664662	974	g_44720	g_21915
Super-Scaffold_100015	15677215	15718440	41225	g_21915	g_21916
Super-Scaffold_100015	15729017	15752197	23180	g_21916	g_21917
Super-Scaffold_100015	15754563	15771230	16667	g_21917	g_21918
Super-Scaffold_100015	15800096	15809369	9273	g_21918	g_21919
Super-Scaffold_100015	15828644	15831364	2720	g_21919	g_21920
Super-Scaffold_100015	15831780	15859639	27859	g_21920	g_21921
Super-Scaffold_100015	15859869	15899977	40108	g_21921	g_21923
Super-Scaffold_100015	15900756	15949273	48517	g_21923	g_21924
Super-Scaffold_100015	16006522	16014459	7937	g_21924	g_21925
Super-Scaffold_100015	16043459	16090483	47024	g_21925	g_21926
Super-Scaffold_100015	16099247	16179827	80580	g_21926	g_21927
Super-Scaffold_100015	16186300	16191420	5120	g_21927	g_21928
Super-Scaffold_100015	16208126	16211441	3315	g_21928	g_21929
Super-Scaffold_100015	16222500	16224210	1710	g_21929	g_21930
Super-Scaffold_100015	16229843	16235039	5196	g_21930	g_21931
Super-Scaffold_100015	16241111	16242399	1288	g_21931	g_21932
Super-Scaffold_100015	16255153	16255822	669	g_21932	g_44721
Super-Scaffold_100015	16258734	16261243	2509	g_44721	g_21933
Super-Scaffold_100015	16281093	16344236	63143	g_21933	g_21935
Super-Scaffold_100015	16348926	16351857	2931	g_21935	g_21936
Super-Scaffold_100015	16371853	16374183	2330	g_21936	g_21937
Super-Scaffold_100015	16377380	16391370	13990	g_21937	g_21938
Super-Scaffold_100015	16407075	16430720	23645	g_21938	g_21939
Super-Scaffold_100015	16460480	16463378	2898	g_21939	g_21940
Super-Scaffold_100015	16486853	16489500	2647	g_21940	g_21941
Super-Scaffold_100015	16491143	16493036	1893	g_21941	g_21942
Super-Scaffold_100015	16497739	16642060	144321	g_21942	g_21943
Super-Scaffold_100015	16642749	16643333	584	g_21943	g_21944
Super-Scaffold_100015	16643932	16643996	64	g_21944	g_21945
Super-Scaffold_100015	16645162	16645220	58	g_21945	g_21946
Super-Scaffold_100015	16645879	16652539	6660	g_21946	g_21947
Super-Scaffold_100015	16655466	16656532	1066	g_21947	g_44722
Super-Scaffold_100015	16657062	16668582	11520	g_44722	g_21948
Super-Scaffold_100015	16669406	16802809	133403	g_21948	g_38224
Super-Scaffold_100015	16803066	17034791	231725	g_38224	g_21955
Super-Scaffold_100015	17043808	17045991	2183	g_21955	g_21956
Super-Scaffold_100015	17056029	17064427	8398	g_21956	g_44723
Super-Scaffold_100015	17075865	17081348	5483	g_44723	g_21957
Super-Scaffold_100015	17086709	17101848	15139	g_21957	g_38226
Super-Scaffold_100015	17102201	17106989	4788	g_38226	g_21959
Super-Scaffold_100015	17116707	17118389	1682	g_21959	g_21960
Super-Scaffold_100015	17125677	17144174	18497	g_21960	g_21961
Super-Scaffold_100015	17145058	17165853	20795	g_21961	g_21962
Super-Scaffold_100015	17166200	17190382	24182	g_21962	g_21963
Super-Scaffold_100015	17212984	17215077	2093	g_21963	g_44724
Super-Scaffold_100015	17230896	17232102	1206	g_44724	g_21964
Super-Scaffold_100015	17232311	17242375	10064	g_21964	g_44725
Super-Scaffold_100015	17259258	17259294	36	g_44725	g_21965
Super-Scaffold_100015	17259566	17262908	3342	g_21965	g_21966
Super-Scaffold_100015	17268636	17272914	4278	g_21966	g_21967
Super-Scaffold_100015	17280220	17281736	1516	g_21967	g_21968
Super-Scaffold_100015	17293754	17303176	9422	g_21968	g_21969
Super-Scaffold_100015	17308322	17309418	1096	g_21969	g_44726
Super-Scaffold_100015	17329877	17342820	12943	g_44726	g_21970
Super-Scaffold_100015	17354364	17357447	3083	g_21970	g_21971
Super-Scaffold_100015	17358214	17359893	1679	g_21971	g_44727
Super-Scaffold_100015	17370500	17371337	837	g_44727	g_21972
Super-Scaffold_100015	17374115	17456154	82039	g_21972	g_21977
Super-Scaffold_100015	17459283	17462118	2835	g_21977	g_44728
Super-Scaffold_100015	17464675	17465849	1174	g_44728	g_21978
Super-Scaffold_100015	17476951	17482274	5323	g_21978	g_21980
Super-Scaffold_100015	17490247	17538566	48319	g_21980	g_21981
Super-Scaffold_100015	17538778	17571015	32237	g_21981	g_21982
Super-Scaffold_100015	17582673	17586526	3853	g_21982	g_21983
Super-Scaffold_100015	17597056	17597431	375	g_21983	g_21984
Super-Scaffold_100015	17597757	17599634	1877	g_21984	g_21985
Super-Scaffold_100015	17608266	17611234	2968	g_21985	g_21986
Super-Scaffold_100015	17614677	17623457	8780	g_21986	g_44729
Super-Scaffold_100015	17630668	17762788	132120	g_38227	g_21991
Super-Scaffold_100015	17765015	17766981	1966	g_21991	g_21992
Super-Scaffold_100015	17780270	17794732	14462	g_21992	g_21994
Super-Scaffold_100015	17810038	17814909	4871	g_21994	g_21995
Super-Scaffold_100015	17819428	17826212	6784	g_21995	g_21996
Super-Scaffold_100015	17827912	17831203	3291	g_21996	g_21997
Super-Scaffold_100015	17834754	17838925	4171	g_21997	g_44730
Super-Scaffold_100015	17849848	17858525	8677	g_44730	g_21998
Super-Scaffold_100015	17859699	17861080	1381	g_21998	g_44731
Super-Scaffold_100015	17867867	17874184	6317	g_44731	g_21999
Super-Scaffold_100015	17881304	17883912	2608	g_21999	g_44732
Super-Scaffold_100015	17892813	17895930	3117	g_44732	g_22000
Super-Scaffold_100015	17898762	17901448	2686	g_22000	g_44733
Super-Scaffold_100015	17903198	17905659	2461	g_44733	g_22001
Super-Scaffold_100015	17916407	17923707	7300	g_22001	g_22002
Super-Scaffold_100015	17929519	17930184	665	g_22002	g_22003
Super-Scaffold_100015	17931535	17932024	489	g_22003	g_22004
Super-Scaffold_100015	17933823	17935964	2141	g_22004	g_22005
Super-Scaffold_100015	17937929	17941196	3267	g_22005	g_22006
Super-Scaffold_100015	17942965	17943390	425	g_22006	g_22007
Super-Scaffold_100015	17946318	17946896	578	g_22007	g_22008
Super-Scaffold_100015	17950218	17974944	24726	g_22008	g_22010
Super-Scaffold_100015	17975504	17976758	1254	g_22010	g_44734
Super-Scaffold_100015	17982541	17983346	805	g_44734	g_22011
Super-Scaffold_100015	17984860	17985037	177	g_22011	g_22012
Super-Scaffold_100015	17985870	17985918	48	g_22012	g_22013
Super-Scaffold_100015	17986241	17996643	10402	g_22013	g_22014
Super-Scaffold_100015	17997080	18030370	33290	g_22014	g_22016
Super-Scaffold_100015	18030615	18240020	209405	g_22016	g_38238
Super-Scaffold_100015	18240298	18295005	54707	g_38238	g_38240
Super-Scaffold_100015	18295241	18343964	48723	g_38240	g_22022
Super-Scaffold_100015	18345919	18404898	58979	g_22022	g_22025
