Scaffold	start_pos	end_pos	intergenic_length	upstream_gene	downstream_gene
ptg000024l	10863028	10877738	14710	g_25190	g_35747
ptg000024l	10878529	10882392	3863	g_35747	g_17290
ptg000024l	10883060	10888642	5582	g_17290	g_29327
ptg000024l	10889097	10905232	16135	g_29327	g_1956
ptg000024l	10913089	10923745	10656	g_1956	g_23307
ptg000024l	10930264	10983464	53200	g_23307	g_6056
ptg000024l	10990732	11080041	89309	g_6056	g_17784
ptg000024l	11080244	11093693	13449	g_17784	g_4365
ptg000024l	11094574	11168668	74094	g_4365	g_33877
ptg000024l	11168976	11224123	55147	g_33877	g_27820
ptg000024l	11224326	11229373	5047	g_27820	g_37547
ptg000024l	11230917	11579044	348127	g_37547	g_4122
ptg000024l	11588155	11614160	26005	g_4122	g_7055
ptg000024l	11614369	11778146	163777	g_7055	g_22223
ptg000024l	11802288	11864047	61759	g_22223	g_13837
ptg000024l	11866819	11875451	8632	g_13837	g_28433
ptg000024l	11877265	11886980	9715	g_28433	g_21504
ptg000024l	11912280	11927267	14987	g_21504	g_37187
ptg000024l	11933043	11970273	37230	g_37187	g_27146
ptg000024l	11983421	12044493	61072	g_27146	g_8494
ptg000024l	12052199	12055235	3036	g_8494	g_39981
ptg000024l	12066935	12072890	5955	g_39981	g_4756
ptg000024l	12086337	12089803	3466	g_4756	g_25627
ptg000024l	12091689	12094689	3000	g_25627	g_27506
ptg000024l	12097505	12100171	2666	g_27506	g_306
ptg000024l	12107213	12107690	477	g_306	g_10120
ptg000024l	12113598	12123356	9758	g_10120	g_29066
ptg000024l	12128859	12133857	4998	g_29066	g_3810
ptg000024l	12145355	12157987	12632	g_3810	g_14440
ptg000024l	12160197	12195439	35242	g_14440	g_30542
ptg000024l	12209345	12214683	5338	g_30542	g_16652
ptg000024l	12217711	12218042	331	g_16652	g_11813
ptg000024l	12221421	12221604	183	g_11813	g_37047
ptg000024l	12225813	12228212	2399	g_37047	g_29774
ptg000024l	12236301	12240927	4626	g_29774	g_12107
ptg000024l	12242850	12255263	12413	g_12107	g_2912
ptg000024l	12259043	12272442	13399	g_38584	g_16934
ptg000024l	12278334	12299623	21289	g_16934	g_10573
ptg000024l	12300426	12314422	13996	g_10573	g_31421
ptg000024l	12315045	12317560	2515	g_31421	g_21870
ptg000024l	12318189	12334564	16375	g_21870	g_35493
ptg000024l	12335253	12359881	24628	g_35493	g_20844
ptg000024l	12370819	12374631	3812	g_20844	g_35952
ptg000024l	12375038	12385370	10332	g_35952	g_28702
ptg000024l	12386840	12388867	2027	g_28702	g_3723
ptg000024l	12389875	12392623	2748	g_3723	g_7892
ptg000024l	12396004	12412117	16113	g_7892	g_17094
ptg000024l	12420164	12423530	3366	g_17094	g_18572
ptg000024l	12425279	12432742	7463	g_18572	g_17950
ptg000024l	12434309	12440054	5745	g_17950	g_23607
ptg000024l	12440782	12464382	23600	g_23607	g_18002
ptg000024l	12464654	12467790	3136	g_18002	g_5467
ptg000024l	12478885	12484634	5749	g_5467	g_28117
ptg000024l	12484924	12489169	4245	g_28117	g_7864
ptg000024l	12495088	12507812	12724	g_7864	g_26655
ptg000024l	12523128	12573940	50812	g_26655	g_25373
ptg000024l	12579516	12582293	2777	g_25373	g_8445
ptg000024l	12583356	12600541	17185	g_8445	g_20461
ptg000024l	12601557	12611662	10105	g_20461	g_10562
ptg000024l	12627970	12656600	28630	g_10562	g_12726
ptg000024l	12666553	12683932	17379	g_12726	g_6817
ptg000024l	12701136	12751490	50354	g_6817	g_24730
ptg000024l	12751975	12756695	4720	g_24730	g_29127
ptg000024l	12777757	12807298	29541	g_29127	g_32884
ptg000024l	12807893	12830374	22481	g_32884	g_35069
ptg000024l	12830685	12831410	725	g_35069	g_27731
ptg000024l	12831745	12856705	24960	g_27731	g_16259
ptg000024l	12878366	12936041	57675	g_16259	g_34988
ptg000024l	12936911	12953623	16712	g_34988	g_35923
ptg000024l	12970299	12971154	855	g_35923	g_3711
ptg000024l	12971879	12975004	3125	g_3711	g_9027
ptg000024l	12975732	12979508	3776	g_9027	g_17961
ptg000024l	12980251	12983391	3140	g_17961	g_27167
ptg000024l	12984143	12988153	4010	g_27167	g_542
ptg000024l	12988881	12991520	2639	g_542	g_6687
ptg000024l	12992248	12994952	2704	g_6687	g_16163
ptg000024l	12995680	13072141	76461	g_16163	g_28010
ptg000024l	13074993	13343529	268536	g_28010	g_27070
ptg000024l	13345499	13409969	64470	g_27070	g_23141
ptg000024l	13410493	13580024	169531	g_23141	g_38556
ptg000024l	13580923	13582911	1988	g_38556	g_40018
ptg000024l	13584299	13585803	1504	g_40018	g_40017
ptg000024l	13586708	13588700	1992	g_40017	g_6548
ptg000024l	13590379	13597785	7406	g_6548	g_3097
ptg000024l	13604118	13639179	35061	g_3097	g_7379
ptg000024l	13645319	13652224	6905	g_7379	g_3735
ptg000024l	13665678	13667994	2316	g_3735	g_35191
ptg000024l	13674908	13917466	242558	g_35191	g_5974
ptg000024l	13952352	13957337	4985	g_5974	g_9890
ptg000024l	13969470	13983554	14084	g_9890	g_32264
ptg000024l	14012039	14035639	23600	g_32264	g_18631
ptg000024l	14036013	14040374	4361	g_18631	g_16099
ptg000024l	14044871	14047983	3112	g_16099	g_1290
ptg000024l	14051972	14054176	2204	g_1290	g_12326
ptg000024l	14059855	14062969	3114	g_12326	g_5494
ptg000024l	14065374	14065993	619	g_5494	g_2666
ptg000024l	14072322	14075679	3357	g_2666	g_13456
ptg000024l	14076617	14081296	4679	g_13456	g_36129
ptg000024l	14095748	14103797	8049	g_36129	g_24277
ptg000024l	14104006	14108611	4605	g_24277	g_24688
ptg000024l	14110548	14111328	780	g_24688	g_22857
ptg000024l	14114752	14120572	5820	g_22857	g_14612
ptg000024l	14129831	14134481	4650	g_14612	g_9330
ptg000024l	14141817	14145495	3678	g_9330	g_40068
ptg000024l	14149941	14177552	27611	g_40068	g_17764
ptg000024l	14180199	14181702	1503	g_17764	g_4517
ptg000024l	14190693	14199765	9072	g_4517	g_10620
ptg000024l	14201865	14224364	22499	g_10620	g_10735
ptg000024l	14230028	14232610	2582	g_10735	g_8740
ptg000024l	14233719	14249719	16000	g_8740	g_29502
ptg000024l	14251874	14253594	1720	g_29502	g_27664
ptg000024l	14253929	14333381	79452	g_27664	g_9955
ptg000024l	14336113	14338410	2297	g_9955	g_11498
ptg000024l	14346672	14362359	15687	g_11498	g_11591
ptg000024l	14363644	14364191	547	g_11591	g_969
ptg000024l	14365168	14372956	7788	g_969	g_28157
ptg000024l	14376588	14379318	2730	g_28157	g_26595
ptg000024l	14393531	14424542	31011	g_26595	g_32058
ptg000024l	14428936	14429983	1047	g_32058	g_28597
ptg000024l	14430372	14430977	605	g_28597	g_17886
ptg000024l	14432290	14446758	14468	g_17886	g_17303
ptg000024l	14449939	14450887	948	g_17303	g_24075
ptg000024l	14454472	14465653	11181	g_24075	g_40268
ptg000024l	14465970	14468971	3001	g_40268	g_27705
ptg000024l	14472606	14480111	7505	g_27705	g_2202
ptg000024l	14488484	14558666	70182	g_2202	g_37942
ptg000024l	14559937	14576787	16850	g_37942	g_36155
ptg000024l	14583142	14585053	1911	g_36155	g_5526
ptg000024l	14592141	14651895	59754	g_5526	g_34288
ptg000024l	14652296	14661863	9567	g_34288	g_36420
ptg000024l	14663954	14686853	22899	g_36420	g_22878
ptg000024l	14687062	14737328	50266	g_22878	g_32702
ptg000024l	14768093	14772646	4553	g_32702	g_38862
ptg000024l	14773365	14779749	6384	g_38862	g_23820
ptg000024l	14780501	14791620	11119	g_23820	g_3055
ptg000024l	14792519	14800412	7893	g_3055	g_26364
ptg000024l	14806845	14820917	14072	g_26364	g_24607
ptg000024l	14840559	14846697	6138	g_24607	g_17657
ptg000024l	14855131	14857233	2102	g_17657	g_6488
ptg000024l	14859296	14918900	59604	g_6488	g_27855
ptg000024l	14926269	14928793	2524	g_27855	g_17559
ptg000024l	14929410	14931335	1925	g_17559	g_25170
ptg000024l	14936566	15040183	103617	g_25170	g_14888
ptg000024l	15052013	15056769	4756	g_14888	g_4033
ptg000024l	15060588	15061591	1003	g_4033	g_33825
ptg000024l	15063694	15065825	2131	g_33825	g_17268
ptg000024l	15067789	15070165	2376	g_17268	g_15381
ptg000024l	15072326	15082725	10399	g_15381	g_29900
ptg000024l	15091766	15104997	13231	g_29900	g_24377
ptg000024l	15111782	15116916	5134	g_24377	g_7677
ptg000024l	15133857	15136924	3067	g_7677	g_12171
ptg000024l	15137124	15137178	54	g_12171	g_36777
ptg000024l	15145851	15188373	42522	g_36777	g_28959
ptg000024l	15188603	15239411	50808	g_28959	g_18289
ptg000024l	15241782	15330183	88401	g_18289	g_28539
ptg000024l	15338154	15349813	11659	g_28539	g_15517
ptg000024l	15350082	15356447	6365	g_15517	g_11256
ptg000024l	15357199	15364617	7418	g_11256	g_4633
ptg000024l	15378770	15381270	2500	g_4633	g_36117
ptg000024l	15382795	15384480	1685	g_36117	g_21802
ptg000024l	15389117	15392804	3687	g_21802	g_38593
ptg000024l	15406423	15409178	2755	g_35791	g_31891
ptg000024l	15409846	15410828	982	g_31891	g_31688
ptg000024l	15413411	15414486	1075	g_31688	g_17707
ptg000024l	15416773	15419948	3175	g_17707	g_15590
ptg000024l	15424425	15428580	4155	g_15590	g_33122
ptg000024l	15445817	15453769	7952	g_33122	g_832
ptg000024l	15469671	15474362	4691	g_832	g_5243
ptg000024l	15482914	15514107	31193	g_5243	g_15877
ptg000024l	15515770	15517025	1255	g_15877	g_38290
ptg000024l	15518873	15523775	4902	g_38290	g_34793
ptg000024l	15529196	15530820	1624	g_34793	g_34668
ptg000024l	15532169	15535866	3697	g_34668	g_26927
ptg000024l	15538012	15540222	2210	g_26927	g_31956
ptg000024l	15541173	15543990	2817	g_31956	g_16678
ptg000024l	15552761	15554509	1748	g_16678	g_2551
ptg000024l	15556108	15557804	1696	g_2551	g_24049
ptg000024l	15564018	15567676	3658	g_24049	g_22362
ptg000024l	15569047	15574345	5298	g_22362	g_10143
ptg000024l	15595643	15601504	5861	g_10143	g_15762
ptg000024l	15610750	15629214	18464	g_39800	g_21248
ptg000024l	15644564	15646447	1883	g_21248	g_29110
ptg000024l	15660943	15672152	11209	g_29110	g_25855
ptg000024l	15711628	15715758	4130	g_25855	g_922
ptg000024l	15720268	15756533	36265	g_922	g_28132
ptg000024l	15760141	15762493	2352	g_28132	g_38099
ptg000024l	15767327	15767706	379	g_38099	g_13628
ptg000024l	15790289	15804335	14046	g_13628	g_9514
ptg000024l	15804550	15876600	72050	g_9514	g_33339
ptg000024l	15880436	15884768	4332	g_33339	g_7586
ptg000024l	15885293	15890575	5282	g_7586	g_28400
ptg000024l	15893851	15895033	1182	g_28400	g_7159
ptg000024l	15898740	15908751	10011	g_7159	g_30717
ptg000024l	15913260	15914394	1134	g_30717	g_1993
ptg000024l	15915438	15916596	1158	g_1993	g_2856
ptg000024l	15919231	15922475	3244	g_2856	g_39952
ptg000024l	15923002	15924967	1965	g_39952	g_31485
ptg000024l	15930050	16002114	72064	g_31485	g_34471
ptg000024l	16002650	16032043	29393	g_34471	g_31920
ptg000024l	16032711	16067483	34772	g_31920	g_39974
ptg000024l	16069339	16071893	2554	g_39974	g_4266
ptg000024l	16087461	16109373	21912	g_4266	g_6554
ptg000024l	16112034	16112769	735	g_6554	g_11630
ptg000024l	16115561	16117858	2297	g_11630	g_33827
ptg000024l	16118730	16129470	10740	g_33827	g_8280
ptg000024l	16140193	16143042	2849	g_8280	g_12973
ptg000024l	16147096	16155270	8174	g_12973	g_13810
ptg000024l	16156121	16208200	52079	g_13810	g_28532
ptg000024l	16208775	16211830	3055	g_28532	g_38041
ptg000024l	16219070	16242233	23163	g_38041	g_15414
ptg000024l	16256471	16258634	2163	g_15414	g_27724
ptg000024l	16262168	16266681	4513	g_27724	g_37517
ptg000024l	16267193	16270601	3408	g_37517	g_17133
ptg000024l	16271880	16273414	1534	g_17133	g_9594
ptg000024l	16278449	16297022	18573	g_9594	g_20590
ptg000024l	16299748	16302671	2923	g_20590	g_30543
ptg000024l	16303282	16308075	4793	g_30543	g_13004
ptg000024l	16314013	16325173	11160	g_13004	g_11344
ptg000024l	16328099	16709200	381101	g_11344	g_25898
ptg000024l	16710027	16711929	1902	g_25898	g_35734
ptg000024l	16712306	16713073	767	g_35734	g_1781
ptg000024l	16714149	16730484	16335	g_1781	g_4778
ptg000024l	16731838	16741203	9365	g_4778	g_13046
ptg000024l	16748910	16753184	4274	g_13046	g_10331
ptg000024l	16762190	16793565	31375	g_10331	g_18366
ptg000024l	16796004	16803784	7780	g_18366	g_27045
ptg000024l	16816764	16881488	64724	g_27045	g_23061
ptg000024l	16882603	16885269	2666	g_23061	g_3777
ptg000024l	16887613	16890003	2390	g_3777	g_5066
ptg000024l	16892228	16893382	1154	g_5066	g_10802
ptg000024l	16903726	16906336	2610	g_10802	g_22145
ptg000024l	16912585	16919098	6513	g_22145	g_9522
ptg000024l	16919736	17204141	284405	g_9522	g_25995
ptg000024l	17225626	17227162	1536	g_25995	g_33462
ptg000024l	17230898	17232672	1774	g_33462	g_19977
ptg000024l	17234019	17262483	28464	g_19977	g_17423
ptg000024l	17262779	17266218	3439	g_17423	g_2649
ptg000024l	17270248	17271585	1337	g_2649	g_4533
ptg000024l	17277636	17280306	2670	g_4533	g_23969
ptg000024l	17282043	17330197	48154	g_23969	g_4071
ptg000024l	17331429	17343119	11690	g_4071	g_3841
ptg000024l	17346338	17378027	31689	g_3841	g_22455
ptg000024l	17384638	17394831	10193	g_22455	g_6993
ptg000024l	17399111	17410195	11084	g_6993	g_10182
ptg000024l	17418446	17420423	1977	g_10182	g_22676
ptg000024l	17422939	17423533	594	g_22676	g_18387
ptg000024l	17432984	17446153	13169	g_18387	g_26033
ptg000024l	17446353	17479639	33286	g_26033	g_1486
ptg000024l	17479911	17480113	202	g_1486	g_23562
ptg000024l	17480349	17480564	215	g_23562	g_26114
ptg000024l	17480992	17490869	9877	g_26114	g_19209
ptg000024l	17502413	17527655	25242	g_19209	g_3418
ptg000024l	17531242	17570739	39497	g_3418	g_26863
ptg000024l	17582922	17604018	21096	g_26863	g_39695
ptg000024l	17605595	17700217	94622	g_39695	g_31767
ptg000024l	17700612	17703113	2501	g_31767	g_13568
ptg000024l	17703880	17740043	36163	g_13568	g_16515
ptg000024l	17740591	17908184	167593	g_16515	g_17762
ptg000024l	17917837	17921918	4081	g_17762	g_28584
ptg000024l	17924320	17926154	1834	g_28584	g_33264
ptg000024l	17937213	17952488	15275	g_33264	g_14943
ptg000024l	17957620	17964000	6380	g_14943	g_21102
ptg000024l	17969545	17970965	1420	g_21102	g_474
ptg000024l	17972533	17995259	22726	g_474	g_36356
ptg000024l	17996371	18048033	51662	g_36356	g_18314
ptg000024l	18054896	18064549	9653	g_18314	g_12711
ptg000024l	18068220	18122428	54208	g_12711	g_35815
ptg000024l	18125496	18126424	928	g_35815	g_14620
ptg000024l	18128272	18132422	4150	g_14620	g_39918
ptg000024l	18134760	18136260	1500	g_39918	g_1047
ptg000024l	18136724	18160582	23858	g_1047	g_16503
ptg000024l	18178069	18180618	2549	g_16503	g_15141
ptg000024l	18181937	18187354	5417	g_15141	g_6789
ptg000024l	18218471	18221650	3179	g_6789	g_24584
ptg000024l	18226788	18228138	1350	g_24584	g_19314
ptg000024l	18230441	18234391	3950	g_19314	g_2027
ptg000024l	18246090	18274144	28054	g_2027	g_6781
ptg000024l	18299651	18302942	3291	g_6781	g_8252
ptg000024l	18303256	18316648	13392	g_8252	g_24679
ptg000024l	18322594	18340125	17531	g_24679	g_2151
ptg000024l	18341978	18386779	44801	g_2151	g_33091
ptg000024l	18388515	18410381	21866	g_33091	g_26851
ptg000024l	18411619	18423503	11884	g_26851	g_28901
ptg000024l	18437993	18465737	27744	g_28901	g_4194
ptg000024l	18488227	18490998	2771	g_4194	g_20992
ptg000024l	18492851	18518875	26024	g_20992	g_19429
ptg000024l	18527107	18528568	1461	g_19429	g_4736
ptg000024l	18534996	18559536	24540	g_4736	g_8471
ptg000024l	18560835	18572387	11552	g_8471	g_29437
ptg000024l	18576997	18723769	146772	g_29437	g_36629
ptg000024l	18747286	18762066	14780	g_36629	g_10000
ptg000024l	18775068	18820767	45699	g_10000	g_10149
ptg000024l	18829466	18831688	2222	g_10149	g_3225
ptg000024l	18832452	18835885	3433	g_3225	g_1988
ptg000024l	18842162	18850538	8376	g_1988	g_33540
ptg000024l	18865800	18952490	86690	g_33540	g_30274
ptg000024l	18952729	19104682	151953	g_30274	g_3920
ptg000024l	19104915	19336003	231088	g_3920	g_26919
ptg000024l	19336278	19439828	103550	g_26919	g_2113
ptg000024l	19440049	19469285	29236	g_2113	g_2139
ptg000024l	19505077	19510091	5014	g_2139	g_13136
ptg000024l	19513018	19526974	13956	g_13136	g_13264
ptg000024l	19531376	19535527	4151	g_13264	g_35044
ptg000024l	19545432	19546681	1249	g_35044	g_22150
ptg000024l	19547216	19550332	3116	g_22150	g_16996
ptg000024l	19553684	19557576	3892	g_16996	g_6485
ptg000024l	19567542	19570986	3444	g_6485	g_36681
ptg000024l	19595000	19618703	23703	g_36681	g_6610
ptg000024l	19618918	19716358	97440	g_6610	g_6599
ptg000024l	19726686	19728841	2155	g_6599	g_34547
ptg000024l	19736772	19746014	9242	g_34547	g_15125
ptg000024l	19748817	19753579	4762	g_15125	g_26315
ptg000024l	19770708	20113447	342739	g_26315	g_30454
ptg000024l	20151806	20154088	2282	g_30454	g_20482
ptg000024l	20157664	20162062	4398	g_20482	g_3654
ptg000024l	20163330	20169830	6500	g_3654	g_10175
ptg000024l	20177672	20244669	66997	g_10175	g_157
ptg000024l	20244881	20260643	15762	g_157	g_15800
ptg000024l	20268759	20273081	4322	g_15800	g_23072
ptg000024l	20286418	20298070	11652	g_23072	g_30096
ptg000024l	20299155	20370295	71140	g_30096	g_10600
ptg000024l	20379210	20380443	1233	g_10600	g_20807
ptg000024l	20382743	20394416	11673	g_20807	g_26580
ptg000024l	20398517	20402223	3706	g_26580	g_4843
ptg000024l	20407953	20439000	31047	g_4843	g_7738
ptg000024l	20447088	20449415	2327	g_7738	g_15231
ptg000024l	20451177	20456446	5269	g_15231	g_18427
ptg000024l	20458898	20465891	6993	g_18427	g_37272
ptg000024l	20467489	20496522	29033	g_37272	g_2555
ptg000024l	20497942	20512566	14624	g_39712	g_37665
ptg000024l	20513600	20567827	54227	g_37665	g_17689
ptg000024l	20573021	20580422	7401	g_17689	g_535
ptg000024l	20586059	20587234	1175	g_535	g_17992
ptg000024l	20591391	20614293	22902	g_17992	g_9644
ptg000024l	20627865	20633576	5711	g_9644	g_32805
ptg000024l	20637625	20644140	6515	g_32805	g_21797
ptg000024l	20654242	20660896	6654	g_21797	g_37824
ptg000024l	20672310	20681298	8988	g_37824	g_24828
ptg000024l	20687605	20691035	3430	g_24828	g_17417
ptg000024l	20707739	20715760	8021	g_17417	g_26778
ptg000024l	20731294	20731600	306	g_26778	g_7600
ptg000024l	20732670	20761569	28899	g_7600	g_28517
ptg000024l	20762369	20767102	4733	g_28517	g_12065
ptg000024l	20769770	20771167	1397	g_12065	g_23546
ptg000024l	20772543	20775430	2887	g_23546	g_10673
ptg000024l	20794386	20797428	3042	g_10673	g_16936
ptg000024l	20799931	20802141	2210	g_16936	g_28639
ptg000024l	20807787	20810549	2762	g_28639	g_15689
ptg000024l	20818132	20820635	2503	g_15689	g_829
ptg000024l	20829078	20834039	4961	g_829	g_513
ptg000024l	20837634	20944854	107220	g_513	g_7202
ptg000024l	20945120	20965093	19973	g_7202	g_21973
ptg000024l	20965341	21017561	52220	g_21973	g_4
ptg000024l	21031652	21033797	2145	g_4	g_11572
ptg000024l	21035031	21044709	9678	g_11572	g_28026
ptg000024l	21045986	21049147	3161	g_28026	g_9491
ptg000024l	21056756	21067868	11112	g_9491	g_3805
ptg000024l	21093714	21117607	23893	g_3805	g_34391
ptg000024l	21124604	21127061	2457	g_34391	g_1870
ptg000024l	21129291	21133247	3956	g_1870	g_15994
ptg000024l	21134131	21201200	67069	g_15994	g_22795
ptg000024l	21212500	21233820	21320	g_22795	g_32205
ptg000024l	21234665	21238841	4176	g_32205	g_2445
ptg000024l	21239308	21311431	72123	g_2445	g_12788
ptg000024l	21311685	21314386	2701	g_12788	g_24544
ptg000024l	21315726	21319267	3541	g_24544	g_26449
ptg000024l	21321175	21323280	2105	g_26449	g_35596
ptg000024l	21330683	21331893	1210	g_35596	g_15437
ptg000024l	21338582	21339788	1206	g_15437	g_7225
ptg000024l	21344616	21346943	2327	g_7225	g_30824
ptg000024l	21347419	21353979	6560	g_30824	g_15403
ptg000024l	21354764	21448642	93878	g_15403	g_17560
ptg000024l	21449445	21452222	2777	g_17560	g_27572
ptg000024l	21463272	21524382	61110	g_27572	g_32338
ptg000024l	21524882	21576519	51637	g_32338	g_7352
ptg000024l	21585408	21597285	11877	g_7352	g_33808
ptg000024l	21604907	21608755	3848	g_33808	g_32468
ptg000024l	21615435	21619033	3598	g_32468	g_21092
ptg000024l	21623736	21637313	13577	g_21092	g_21961
ptg000024l	21638569	21643500	4931	g_21961	g_19403
ptg000024l	21643844	21647904	4060	g_19403	g_38313
ptg000024l	21653312	21654780	1468	g_38313	g_30243
ptg000024l	21661104	21695379	34275	g_30243	g_18329
ptg000024l	21724187	21743861	19674	g_18329	g_295
ptg000024l	21746577	21756191	9614	g_295	g_33496
ptg000024l	21767131	21849676	82545	g_33496	g_34336
ptg000024l	21864192	21989479	125287	g_34336	g_28181
ptg000024l	22001441	22006707	5266	g_28181	g_40270
ptg000024l	22014402	22077001	62599	g_40270	g_37985
ptg000024l	22085935	22189279	103344	g_37985	g_7948
ptg000024l	22221228	22259230	38002	g_7948	g_16676
ptg000024l	22263697	22435226	171529	g_16676	g_264
ptg000024l	22436270	22974549	538279	g_38601	g_19372
ptg000024l	22975433	22984558	9125	g_19372	g_21070
ptg000024l	22985046	23050393	65347	g_21070	g_18636
ptg000024l	23051082	23059361	8279	g_18636	g_36133
ptg000024l	23059849	23227707	167858	g_36133	g_8540
ptg000024l	23229308	23229333	25	g_8540	g_33840
ptg000024l	23230466	23232259	1793	g_33840	g_20668
ptg000024l	23233092	23257684	24592	g_20668	g_15436
ptg000024l	23265946	23269717	3771	g_15436	g_12656
ptg000024l	23286972	23294321	7349	g_12656	g_36136
ptg000024l	23306049	23353272	47223	g_36136	g_33551
ptg000024l	23353679	23377825	24146	g_33551	g_14647
ptg000024l	23396680	23524460	127780	g_14647	g_30294
ptg000024l	23525119	23629208	104089	g_30294	g_33646
ptg000024l	23629828	23659504	29676	g_33646	g_61
ptg000024l	23661894	23679688	17794	g_61	g_236
ptg000024l	23680083	23768613	88530	g_236	g_11279
ptg000024l	23769407	23771581	2174	g_11279	g_14900
ptg000024l	23772093	23871204	99111	g_14900	g_22541
ptg000024l	23871815	23904196	32381	g_22541	g_3776
ptg000024l	23904414	23953738	49324	g_3776	g_16916
ptg000024l	23954298	24007672	53374	g_16916	g_27089
ptg000024l	24008154	24120070	111916	g_27089	g_12980
ptg000024l	24120825	24132531	11706	g_12980	g_32197
ptg000024l	24133115	24135885	2770	g_32197	g_24842
ptg000024l	24136517	24140527	4010	g_24842	g_31383
ptg000024l	24141468	24141490	22	g_31383	g_24796
ptg000024l	24142116	24148377	6261	g_24796	g_14770
ptg000024l	24148604	24154990	6386	g_14770	g_16917
ptg000024l	24155244	24162982	7738	g_16917	g_10748
ptg000024l	24163599	24209379	45780	g_10748	g_27577
ptg000024l	24209888	24293911	84023	g_27577	g_21613
ptg000024l	24294348	24384680	90332	g_21613	g_12940
ptg000024l	24387268	24743045	355777	g_12940	g_13063
ptg000024l	24743587	24943861	200274	g_13063	g_6
ptg000024l	24944529	24944593	64	g_6	g_32240
ptg000024l	24945339	24945928	589	g_32240	g_28320
ptg000024l	24946932	24969151	22219	g_28320	g_25216
ptg000024l	24969966	25009087	39121	g_25216	g_10547
ptg000024l	25009521	25118833	109312	g_10547	g_39846
ptg000024l	25119291	25194621	75330	g_39846	g_31743
ptg000024l	25195505	25217209	21704	g_31743	g_10494
ptg000024l	25217694	25248057	30363	g_10494	g_8140
ptg000024l	25248503	25273174	24671	g_8140	g_17717
ptg000024l	25273758	25289070	15312	g_17717	g_9317
ptg000024l	25292928	25297864	4936	g_9317	g_12569
ptg000024l	25298247	25329493	31246	g_12569	g_21533
ptg000024l	25329732	25340877	11145	g_21533	g_4068
ptg000024l	25341617	25415773	74156	g_4068	g_8021
ptg000024l	25416957	25431301	14344	g_8021	g_32558
ptg000024l	25431567	25570228	138661	g_32558	g_37813
ptg000024l	25570737	25743229	172492	g_37813	g_16754
ptg000024l	25743558	26001055	257497	g_16754	g_7664
ptg000024l	26001450	26043995	42545	g_7664	g_14258
ptg000024l	26044390	26044489	99	g_14258	g_9667
ptg000024l	26045118	26149639	104521	g_9667	g_21853
ptg000024l	26150010	26214222	64212	g_21853	g_9953
ptg000024l	26215841	26248926	33085	g_9953	g_2256
ptg000024l	26249594	26295518	45924	g_2256	g_32107
ptg000024l	26297638	26464789	167151	g_32107	g_34805
ptg000024l	26465256	26509294	44038	g_34805	g_13768
ptg000024l	26511090	26573064	61974	g_13768	g_17893
ptg000024l	26574326	26596327	22001	g_17893	g_1886
ptg000024l	26596863	26601939	5076	g_1886	g_39936
ptg000024l	26602196	26669605	67409	g_39936	g_29023
ptg000024l	26670321	26674815	4494	g_29023	g_33150
ptg000024l	26676083	26913726	237643	g_33150	g_27666
ptg000024l	26914616	26939352	24736	g_27666	g_28242
ptg000024l	26939900	27114550	174650	g_28242	g_2667
ptg000024l	27114825	27131183	16358	g_2667	g_24216
ptg000024l	27131458	27202046	70588	g_24216	g_40190
ptg000024l	27205812	27214280	8468	g_40190	g_18630
ptg000024l	27218046	27232757	14711	g_18630	g_3747
ptg000024l	27234067	27260943	26876	g_3747	g_362
ptg000024l	27261389	27346071	84682	g_362	g_24505
ptg000024l	27346394	27346500	106	g_24505	g_14148
ptg000024l	27346952	27361703	14751	g_14148	g_7476
ptg000024l	27362032	27362104	72	g_7476	g_40032
ptg000024l	27362550	27643540	280990	g_40032	g_33240
ptg000024l	27643806	27720195	76389	g_33240	g_26663
ptg000024l	27720656	27880100	159444	g_26663	g_26512
ptg000024l	27880486	27884563	4077	g_26512	g_8078
ptg000024l	27885639	27944353	58714	g_8078	g_11246
ptg000024l	27944577	27970411	25834	g_11246	g_6600
ptg000024l	27973068	28072072	99004	g_6600	g_9773
ptg000024l	28073118	28087063	13945	g_9773	g_36276
ptg000024l	28088031	28154307	66276	g_36276	g_9819
ptg000024l	28154774	28185692	30918	g_9819	g_27621
ptg000024l	28185913	28206953	21040	g_27621	g_19068
ptg000024l	28207585	28556674	349089	g_19068	g_24361
ptg000024l	28558174	28704614	146440	g_24361	g_24497
ptg000024l	28726018	28729629	3611	g_24497	g_12992
ptg000024l	28732905	28735843	2938	g_12992	g_30800
ptg000024l	28740393	28744322	3929	g_30800	g_16651
ptg000024l	28748157	28751891	3734	g_16651	g_13966
ptg000024l	28752268	28820409	68141	g_13966	g_195
ptg000024l	28820780	28894339	73559	g_195	g_22533
ptg000024l	28898157	28913773	15616	g_22533	g_18460
ptg000024l	28932095	28976660	44565	g_18460	g_23095
ptg000024l	28982227	28988189	5962	g_23095	g_29342
ptg000024l	28995476	29042590	47114	g_29342	g_13997
ptg000024l	29043309	29091524	48215	g_13997	g_25480
ptg000024l	29091922	29107406	15484	g_25480	g_16375
ptg000024l	29107816	29125405	17589	g_16375	g_4251
ptg000024l	29125803	29161153	35350	g_4251	g_24422
ptg000024l	29161992	29268232	106240	g_24422	g_9769
ptg000024l	29277631	29300284	22653	g_9769	g_17957
ptg000024l	29300625	29436787	136162	g_17957	g_30007
